"vintage","target_date","target_year","target_q","k_main","MEAN_bivariate","MEAN_fore_rs","RS_fore","LASSO_fore","RIDGE_fore","RF_fore","covid_excl","actual"
"2022-03",2022-03-01,2022,1,11,0.954307003546772,0.954307003546772,1.22706147594527,1.13351621468583,1.0047471489156,0.983564344598956,TRUE,-0.257454467562235
"2022-06",2022-06-01,2022,2,11,0.782679658915271,0.782679658915271,0.878233012150011,0.747866688195745,0.765903398465615,0.713074535459121,TRUE,0.0701794433398906
"2022-09",2022-09-01,2022,3,11,0.743682460510718,0.743682460510718,0.800076807436326,1.00367976336355,0.741833540716783,0.730155700479219,TRUE,0.673208200546527
"2022-12",2022-12-01,2022,4,11,0.688231488498119,0.688231488498119,0.558484262867826,0.318700556413351,0.51331579101432,0.532192489931559,TRUE,0.827827924540347
"2023-03",2023-03-01,2023,1,11,0.776236527480659,0.776236527480659,0.753067981258017,0.649391353935301,0.642185574812962,0.630818243263823,TRUE,0.692043793064823
"2023-06",2023-06-01,2023,2,11,0.760635625477618,0.760635625477618,0.806983804598225,0.689619218300938,0.678925506202704,0.6590621417648,TRUE,0.606973885924189
"2023-09",2023-09-01,2023,3,11,0.763501644179011,0.763501644179011,0.768912555407695,0.670868974651387,0.649630160933265,0.674575014483379,TRUE,1.07152278732308
"2023-12",2023-12-01,2023,4,11,0.63061101124705,0.63061101124705,0.418158220051282,0.575904750729445,0.423986417157128,0.617863905403075,TRUE,0.788672702737836
"2024-03",2024-03-01,2024,1,11,0.708431906483326,0.708431906483326,0.568277396298299,0.354777406095188,0.52088901810238,0.469680586879544,TRUE,0.404802139316907
"2024-06",2024-06-01,2024,2,11,0.69527480037416,0.69527480037416,0.58838195589802,0.560428504514069,0.551324896824225,0.616944483571673,TRUE,0.738979623307401
"2024-09",2024-09-01,2024,3,11,0.706673503450035,0.706673503450035,0.583003321882924,0.621347749180174,0.527965144455016,0.612365535304874,TRUE,0.759510480278403
"2024-12",2024-12-01,2024,4,13,0.700978371217395,0.700978371217395,0.559417011197895,0.429925650558355,0.546274051807894,0.678927039859319,TRUE,0.607065022345421
"2025-03",2025-03-01,2025,1,11,0.76770420325569,0.76770420325569,0.696184435194002,0.476580015821137,0.650342580394791,0.544274301388881,TRUE,NA
