"scenario_id","B_target","H_target","B_actual","H_actual","V_delta","k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,30,1.10005111486751,1.06001406351667,1.06006410983086,1.40635166734349e-05,1.40635166734452e-05,-1.03710714061817e-17,5.16719655379348e-07,5.16719655379348e-07,1.06000051671966,1.35467970180555e-05,0.963258147490563,27.2169183560671,0.00218359292320042,0.000415017933499806,0.000712234213139852,0.000161172372003654,0.000304846592210722,0.000765880469664862,0.162070130155727
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,31,1.09676068073918,1.06001130448171,1.06005724120203,1.13044817113828e-05,1.13044817114536e-05,-7.08847992239234e-17,4.36738335152836e-07,4.36738335152836e-07,1.06000043673834,1.08677433762299e-05,0.961365912537762,25.8838778313948,0.00199507606669978,0.000381548745314338,0.000731698759329956,0.000148174600067875,0.000290463495611518,0.000708837558056413,-0.0607868334401938
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,32,1.09392264426798,1.06001867986386,1.06006105981936,1.86798638557306e-05,1.86798638558238e-05,-9.31939529887071e-17,3.67859989034712e-07,3.67859989034712e-07,1.06000036785999,1.83120038666959e-05,0.980307137574675,50.7798195306529,0.00252974043031563,0.000350171381390461,0.00074114197702484,0.000135989188878083,0.00033482391969423,0.000756231480797103,0.517503717120758
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,33,1.09093376233582,1.06001360505948,1.06005225525607,1.36050594763404e-05,1.36050594763845e-05,-4.40863708386918e-17,3.08537149596346e-07,3.08537149596346e-07,1.06000030853715,1.3296522326744e-05,0.977321881603465,44.0953690475836,0.00214339089370528,0.000320695675886214,0.000736112575248204,0.000124542287457369,0.00030170183410351,0.000718208956855684,0.106033934921787
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,34,1.08825901617212,1.06000932778296,1.06004463989345,9.32778296069969e-06,9.32778296062484e-06,7.48523015488625e-17,2.57465849047149e-07,2.57465849047149e-07,1.06000025746585,9.07031711165254e-06,0.972397958857757,36.2292047478169,0.00181485829306106,0.000292953835411628,0.000574793611717892,0.00011376873317905,0.000254622515169856,0.00058800053830967,0.129687014894055
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,35,1.08575346086386,1.0600074328412,1.06003961537623,7.43284120030552e-06,7.43284120041038e-06,-1.04857596672399e-16,2.13542306559833e-07,2.13542306559833e-07,1.06000021354231,7.21929889374569e-06,0.971270433363886,34.8073471718491,0.00157797105449102,0.000266797242964161,0.000567060111898277,0.000103610810573778,0.000218640506165649,0.000526947359404371,0.20307666320154
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,36,1.08334714681819,1.060008605847,1.06003777902321,8.60584700035361e-06,8.60584700034667e-06,6.93889390390723e-18,1.75828216066584e-07,1.75828216066584e-07,1.06000017582822,8.43001878428702e-06,0.979568749472381,48.9446301217928,0.00170263757504428,0.000242093794541553,0.00072117454533692,9.40172170021315e-05,0.000241365584452173,0.00070958796646068,0.0542419545438627
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,37,1.08113003671781,1.06000929258814,1.0600356935183,9.29258814252876e-06,9.29258814270262e-06,-1.73867064951101e-16,1.43522753073774e-07,1.43522753073774e-07,1.06000014352275,9.14906538945498e-06,0.984555136752814,64.7464457273344,0.00175326143087731,0.000218725667655303,0.000608327915892909,8.49421960559798e-05,0.000242947361679837,0.000605516014771429,0.222428910914985
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,38,1.07902760208997,1.0600076690935,1.06003144400975,7.66909350180534e-06,7.66909350186251e-06,-5.71781120714543e-17,1.15939867273482e-07,1.15939867273482e-07,1.06000011593987,7.55315363453185e-06,0.984882194062937,66.1471647514935,0.00160372512809294,0.000196587442184119,0.000463616811403476,7.63448077912045e-05,0.000215653261958919,0.000453660360180376,0.452409727714708
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,39,1.07690773776016,1.06000499852628,1.06002612695032,4.9985262762231e-06,4.99852627626767e-06,-4.4563250387996e-17,9.24897608001495e-08,9.24897608001495e-08,1.06000009248976,4.90603651542295e-06,0.981496594058112,54.0441042660262,0.00131728026310322,0.000175584510326841,0.000425904928790181,6.81883112323151e-05,0.000191212857403592,0.000460046097403052,-0.134159613569356
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,40,1.07501565757079,1.06000560614729,1.06002436871156,5.60614728506437e-06,5.60614728508377e-06,-1.93995955909652e-17,7.26637015377208e-08,7.26637015377208e-08,1.0600000726637,5.53348358352665e-06,0.987038567158,77.1519639988906,0.00137129901949704,0.000155631725062427,0.000467916616404357,6.04396395013702e-05,0.000193075759237889,0.000504259947559083,0.0955164624326271
