"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
11,1.72955559415605,1.16025255229684,1.16096418109916,0.00025255229683685,0.000252552296836896,-4.59701721133854e-17,3.74899343031608e-05,3.74899343031608e-05,1.1600374899343,0.000215062362533689,0.851555757865946,6.73653612712672,0.00575957913609236,0.00216477291832079,0.00228884599183156,0.000738096915513984,0.000737763028103496,0.00177993618957357,0.426857750408765
12,1.66737206810299,1.16015686704278,1.1607908860441,0.000156867042778952,0.000156867042778954,-1.51788304147971e-18,2.99071849714436e-05,2.99071849714436e-05,1.16002990718497,0.000126959857807508,0.809346919265973,5.24512898585186,0.00451362000011474,0.00193349376038053,0.00174265324947622,0.000659240407446251,0.000641825558840193,0.00158307751023092,0.201337151083576
13,1.61732626345016,1.1601784049608,1.16074983978391,0.00017840496079935,0.000178404960799254,9.55453164502851e-17,2.41594798166275e-05,2.41594798166275e-05,1.16002415947982,0.000154245480982722,0.864580672485899,7.38447028468571,0.00488176862308106,0.00173779601135416,0.00171741781125505,0.000592515669850476,0.000605370324977523,0.00144163455843093,0.502618035727978
14,1.57367644087274,1.16018980003665,1.16070665833769,0.000189800036645593,0.000189800036645513,8.0366486035488e-17,1.97205837247396e-05,1.97205837247396e-05,1.16001972058372,0.000170079452920854,0.896098103702882,9.62446341826526,0.00515243261764018,0.00157005508361727,0.00294392137933838,0.000535323037625527,0.000622125190133656,0.00250858048870724,0.59710267648043
15,1.53429871968863,1.16014071654071,1.16060841404464,0.00014071654070924,0.000140716540709308,-6.80336863234654e-17,1.6237695995576e-05,1.6237695995576e-05,1.160016237696,0.000124478844713664,0.884607055334542,8.66604109028637,0.00434692744825483,0.00142467961291197,0.00169002547121664,0.000485756089697237,0.000575886081782038,0.0012042693815194,0.35065929824746
16,1.50101923532677,1.1601242442974,1.16055036303619,0.000124244297403653,0.00012424429740365,3.14418630020796e-18,1.34675533432695e-05,1.34675533432695e-05,1.16001346755334,0.000110776744060383,0.891604253678418,9.22545426305992,0.00406219501610698,0.00129747607604483,0.00118388245536311,0.000442385010259984,0.000534941007704481,0.00131250013660523,0.3677738593004
17,1.47127047245179,1.1601321987322,1.16052112157435,0.00013219873219672,0.000132198732196693,2.6779793660392e-17,1.12383065074953e-05,1.12383065074953e-05,1.16001123830651,0.000120960425689225,0.91498930193391,11.763225367501,0.00407929051880743,0.00118523766116206,0.00131340105369733,0.000404116410756525,0.000555235700199198,0.00129688355177611,0.272089357000812
18,1.44558107879164,1.16013083178717,1.16048764459592,0.000130831787165997,0.000130831787166051,-5.44811591673966e-17,9.42596411534572e-06,9.42596411534572e-06,1.16000942596412,0.000121405823050651,0.92795356297177,13.8799369024755,0.00420949215385918,0.00108547018126626,0.00185984639976719,0.000370099877864562,0.000541088065246709,0.0018194161738132,0.466075252287808
19,1.42169866611584,1.16009484732037,1.16042185209387,9.4847320373237e-05,9.48473203731573e-05,7.96753071505285e-17,7.93938790580231e-06,7.93938790580231e-06,1.16000793938791,8.69079324674346e-05,0.916292965636143,11.9464272937112,0.00354063857420429,0.000996204541359499,0.00159034054129592,0.000339664032645437,0.000464731279973494,0.00125067650865049,0.386962278357911
20,1.40094767486083,1.16010642822867,1.16040747978696,0.000106428228672684,0.000106428228672716,-3.23227772672241e-17,6.710476406335e-06,6.710476406335e-06,1.16000671047641,9.97177522663487e-05,0.936948340773642,15.8600108588729,0.00360362611299846,0.00091586546544341,0.00128834727082275,0.000312271771948224,0.000462554179672233,0.00107281106311173,0.473742194416244
21,1.38165206677133,1.16012129622931,1.16039820969249,0.000121296229314227,0.000121296229314144,8.31989642111064e-17,5.68758947616803e-06,5.68758947616803e-06,1.16000568758948,0.000115608639838059,0.953109923463211,21.3264740400971,0.00394230506366238,0.000843177730090758,0.00187287531138197,0.000287488297984079,0.000529556938613137,0.00163908112937636,0.33561183669289
22,1.36421597410225,1.16005789244786,1.16031309004993,5.78924478595866e-05,5.78924478595913e-05,-4.76371329535819e-18,4.83105004827056e-06,4.83105004827056e-06,1.16000483105005,5.3061397811316e-05,0.916551290766148,11.9834088409643,0.00270209746694426,0.000777097970679257,0.00105816618141229,0.000264957867107584,0.000344914265978562,0.000983228005796099,0.465978807006044
23,1.34819429664824,1.16004253697615,1.16027772667574,4.25369761529737e-05,4.25369761528969e-05,7.6815723920598e-17,4.11000823374771e-06,4.11000823374771e-06,1.16000411000823,3.8426967919226e-05,0.903377987683772,10.3496085004643,0.00241346748174096,0.000716764277303538,0.00136273566412587,0.000244386604133393,0.000325404187817884,0.00123051926206018,0.301806382719367
24,1.33364622183012,1.16005260646189,1.1602695984811,5.26064618924238e-05,5.26064618923765e-05,4.72915435111021e-17,3.50021763169942e-06,3.50021763169942e-06,1.16000350021763,4.91062442607244e-05,0.933464112472397,15.0294831429903,0.00259449576814047,0.00066145839170913,0.000725736765959193,0.000225529613073717,0.000358485905407724,0.000762466399940048,0.216568436253159
25,1.32056939863933,1.16007668916926,1.1602773050561,7.66891692633997e-05,7.66891692632281e-05,1.71629203904455e-16,2.98243395837111e-06,2.98243395837111e-06,1.16000298243396,7.37067353050286e-05,0.96111010215631,25.7136185859701,0.0031966268708961,0.000610576976962273,0.000961841781701882,0.000208181181298816,0.000419232567159317,0.000912438699343304,0.461994710357923
26,1.30779825447228,1.16005310922358,1.16023779065514,5.31092235838138e-05,5.31092235838017e-05,1.20888542232134e-17,2.54124550299077e-06,2.54124550299077e-06,1.1600025412455,5.0567978080823e-05,0.952150580793554,20.8988952548308,0.00263956735630476,0.000563609517195945,0.000908236937229457,0.00019216724427583,0.000376996064656785,0.00107744297896662,0.0600496220588073
27,1.29670405388498,1.16005187949818,1.16022269471617,5.18794981847481e-05,5.18794981846743e-05,7.38273916826848e-17,2.16420790669179e-06,2.16420790669179e-06,1.16000216420791,4.97152902780563e-05,0.958283946791759,23.9715870292938,0.00256219253588704,0.000520121128523418,0.000907007975263108,0.000177339524810103,0.000340561637600503,0.000884134520685264,0.388791040797119
28,1.2859104957553,1.16002870866453,1.16018606089839,2.87086645309742e-05,2.87086645308871e-05,8.70783751095311e-17,1.84119647430053e-06,1.84119647430053e-06,1.16000184119647,2.68674680566737e-05,0.935866174746163,15.5923959945017,0.00191338206757364,0.0004797390533275,0.000524081037628306,0.000163570928163355,0.000263107284659564,0.000531033863310069,0.234174226895865
29,1.2760333398536,1.16003151121986,1.16017651350566,3.1511219864333e-05,3.15112198643683e-05,-3.52840044508251e-17,1.56391602335512e-06,1.56391602335512e-06,1.16000156391602,2.99473038409779e-05,0.950369549954323,20.148920654148,0.00202515408742543,0.00044214194883475,0.0008229814128103,0.000150751889906039,0.000276808776907746,0.000740596754006243,0.259984774009614
30,1.26686116803677,1.16004158788847,1.16017511236365,4.15878884689747e-05,4.15878884689172e-05,5.74830439324658e-17,1.32552620372049e-06,1.32552620372049e-06,1.1600013255262,4.02623622652542e-05,0.968127109778383,31.3746256786517,0.002272801816261,0.000407051317974849,0.000821697853509013,0.000138787454199211,0.000311486642248097,0.000703976604028483,0.259484422254109
31,1.25820326566661,1.16002014395708,1.16014287285922,2.01439570812756e-05,2.01439570811502e-05,1.25435415092995e-16,1.12035240267635e-06,1.12035240267635e-06,1.1600011203524,1.90236046785992e-05,0.944382705038736,17.9800186380239,0.00159550136722351,0.000374224598783329,0.000716753528836902,0.000127594917570242,0.000221493201870098,0.000664121223641601,0.194872004873933
32,1.24997552696542,1.16003064466982,1.16014307577269,3.06446698226104e-05,3.06446698226264e-05,-1.59852057805832e-17,9.43660744640858e-07,9.43660744640858e-07,1.16000094366074,2.97010090779695e-05,0.969206366062897,32.4742445806339,0.00193653088927615,0.000343449549541279,0.000593912025693404,0.000117101914480584,0.00027706961082051,0.000594638245462122,0.0223507642572903
33,1.24237709743754,1.1600219010014,1.16012484499695,2.19010014037568e-05,2.19010014036972e-05,5.9678553331749e-17,7.91481555527319e-07,7.91481555527319e-07,1.16000079148156,2.11095198482295e-05,0.963860942203695,27.6708929611953,0.00167162991854109,0.000314539654798747,0.000605319718717818,0.000107244850972117,0.000245751844558033,0.000649795951141517,-0.12021504697492
34,1.23519774302763,1.16002262961499,1.16011659850676,2.26296149949956e-05,2.26296149949254e-05,7.02258075909595e-17,6.60469803929934e-07,6.60469803929934e-07,1.1600006604698,2.19691451910657e-05,0.970813917776507,34.2629062832921,0.00172211067931343,0.000287330342099893,0.00066255821468823,9.79676147288546e-05,0.000252319335908202,0.000669504117901173,-0.13644346038637
35,1.22858445326698,1.16002140371299,1.16010710752493,2.14037129866451e-05,2.14037129865588e-05,8.6275387875534e-17,5.47793992353877e-07,5.47793992353877e-07,1.16000054779399,2.08559189942912e-05,0.974406590450186,39.0725588184586,0.00165126870998114,0.000261675847269546,0.000511117623336485,8.92205062709211e-05,0.000236463309095657,0.000528556342510036,-0.000673720980978841
36,1.22230459540307,1.16002316174424,1.16010101353631,2.31617442403298e-05,2.31617442402639e-05,6.58923870328065e-17,4.51047110988223e-07,4.51047110988223e-07,1.16000045104711,2.27106971293416e-05,0.980526202763139,51.3510533070116,0.00174101805545665,0.000237446602151995,0.000726971704668827,8.09593482828729e-05,0.000241979401328935,0.000655685825974004,0.193303919352647
37,1.21635130719261,1.16001963836501,1.16009005295105,1.96383650123977e-05,1.96383650122412e-05,1.5647747854397e-16,3.68174827585623e-07,3.68174827585623e-07,1.16000036817483,1.92701901848121e-05,0.98125226680769,53.3397819214856,0.001527990349844,0.000214527045959718,0.000605514225442933,7.31447393752597e-05,0.000210555995901454,0.000582060738502587,0.250285794493684
38,1.21057587483175,1.1600166446031,1.16007984364088,1.66446030969158e-05,1.66446030968865e-05,2.93751026107791e-17,2.97417236845872e-07,2.97417236845872e-07,1.16000029741724,1.634718586007e-05,0.982131310965235,55.9638145839591,0.00143098462099299,0.000192813782198613,0.000520989507291358,6.57414256733103e-05,0.000200063155137781,0.000515603387234448,0.151552607339544
39,1.20518648023087,1.1600154834375,1.1600719471835,1.5483437504793e-05,1.54834375046864e-05,1.06597402346059e-16,2.3726134711565e-07,2.3726134711565e-07,1.16000023726135,1.52461761576773e-05,0.984676442357054,65.2589968531442,0.00143039530112164,0.000172214019143205,0.000530688476888429,5.87177690842814e-05,0.000201013438347892,0.000514081298775684,0.112384482488511
40,1.20007065199173,1.16002004768832,1.1600701109437,2.00476883229772e-05,2.004768832283e-05,1.47217714364586e-16,1.86402122398194e-07,1.86402122398194e-07,1.16000018640212,1.9861286200579e-05,0.990702064028771,107.550751381205,0.00157730012591315,0.000152644244240568,0.000711871031429806,5.2045295324704e-05,0.000220622094553959,0.000715988096494096,0.160883578254413
41,1.19524114807598,1.16000885917016,1.16005289953129,8.85917016213433e-06,8.85917016223451e-06,-1.00180280737661e-16,1.43710381099381e-07,1.43710381099381e-07,1.16000014371038,8.71545978103495e-06,0.98377834735429,61.646000061804,0.0010656000655259,0.000134029092503914,0.00037755390813286,4.5698308089984e-05,0.000143528464300773,0.000367584140453319,0.432170128664417
42,1.19047582281027,1.16000936447726,1.16004744755017,9.36447725519152e-06,9.36447725526493e-06,-7.34140396044247e-17,1.08206220711877e-07,1.08206220711877e-07,1.16000010820622,9.25627103447964e-06,0.988445033527965,86.5428733540794,0.00109516769956477,0.000116300376564243,0.000309870495714709,3.96535583426316e-05,0.000155894799058609,0.000329788550716147,-0.00879869197592426
43,1.1861229573854,1.16000960587703,1.16004224756641,9.60587702736326e-06,9.60587702725512e-06,1.08144084507746e-16,7.90369193943668e-08,7.90369193943668e-08,1.16000007903692,9.5268401079689e-06,0.991772024650199,121.536581903367,0.00113512096676616,9.93962520636259e-05,0.000432533063637421,3.38899597463189e-05,0.000156919448880833,0.000418553614154703,0.297773092417743
44,1.18182417969097,1.16000649212036,1.16003376422982,6.49212036152313e-06,6.49212036141518e-06,1.0795773725935e-16,5.54584826969834e-08,5.54584826969834e-08,1.16000005545848,6.43666187882615e-06,0.991457570160641,117.062711524134,0.000897093882468405,8.32604968584918e-05,0.000335452399780889,2.8388342904384e-05,0.000127494870951094,0.000332725340991509,-0.00694421720469709
45,1.17780323680257,1.16000637254159,1.16002861862191,6.37254158708522e-06,6.37254158697614e-06,1.09083444046251e-16,3.68201723255692e-08,3.68201723255692e-08,1.16000003682017,6.33572141475965e-06,0.994222058526822,173.072019618439,0.000896650994761476,6.78418863291415e-05,0.000276827909035056,2.31312423665351e-05,0.0001261616845694,0.000275187904109778,0.104774712967562
46,1.17397332178658,1.16000410990707,1.16002157142192,4.10990706956049e-06,4.10990706946154e-06,9.89478477994056e-17,2.2551485507532e-08,2.2551485507532e-08,1.16000002255149,4.08735558405296e-06,0.994512896489909,182.245514078788,0.000744118407650228,5.30936501706325e-05,0.000300774928918092,1.81027114172884e-05,0.000102582584821097,0.000286053256288053,0.384375743547517
47,1.17023101541726,1.16000444613858,1.16001722935017,4.44613857575327e-06,4.44613857568248e-06,7.07907785667782e-17,1.21511569150475e-08,1.21511569150475e-08,1.16000001215116,4.43398741883822e-06,0.997267031445823,365.90249034208,0.000774650465351073,3.89729985295068e-05,0.000322500014431074,1.32881605084351e-05,0.000108743080336004,0.000312988214856925,0.171401246732698
48,1.16664780037379,1.16000255148936,1.16001085805046,2.5514893582379e-06,2.55148935814243e-06,9.54758597486102e-17,5.17783673328315e-09,5.17783673328315e-09,1.16000000517784,2.54631152150462e-06,0.997970661050744,492.771303860726,0.000564495625793702,2.54407073734281e-05,0.000199166112324112,8.67421588745067e-06,8.051591954124e-05,0.00019946130391363,-0.168444650072489
49,1.16327605403479,1.16000086980714,1.16000496378742,8.69807138093037e-07,8.69807138031571e-07,6.1466428125166e-17,1.24216324796796e-09,1.24216324796796e-09,1.16000000124216,8.68564974845069e-07,0.998571909572171,700.23576974761,0.000339599829570192,1.24607546318831e-05,0.00016270856661111,4.24859553671053e-06,4.7774472188764e-05,0.000158967616708757,0.161083562311055
50,1.16,1.16,1.16,0,2.55826588721666e-28,-2.55826588721666e-28,0,0,1.16,0,NA,NA,5.77747303289566e-15,0,1.62370117351429e-15,0,8.17058071936587e-16,1.62370117351429e-15,NA
