"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
11,1.82835056449534,1.16409431183184,1.16492463214767,0.00409431183184239,0.00409431183184241,-1.82145964977565e-17,0.00154787936130261,0.00154787936130261,1.1615478793613,0.00254643247053978,0.621943949343477,2.64511042281541,0.0460634696889177,0.0139098856991287,0.0413194684595884,0.00920168555044736,0.00504004514083468,0.0321177829091411,0.815642325088279
12,1.76138886722927,1.164067335334,1.16481398724887,0.00406733533399906,0.00406733533399918,-1.22298005056365e-16,0.00123480382754509,0.00123480382754509,1.16123480382755,0.00283253150645396,0.696409632807182,3.29391215290067,0.0461811905373628,0.0124237867996492,0.041549878680299,0.00821859948736537,0.00519789963393636,0.0333312791929336,0.815819200730952
13,1.69459842595581,1.1633382595639,1.16400233477189,0.00333825956390466,0.00333825956390477,-1.10154940724527e-16,0.000997493350763534,0.000997493350763534,1.16099749335076,0.00234076621314112,0.701193591550203,3.34664843765562,0.0416670578935989,0.0111663185000895,0.0378005885367817,0.00738675743398831,0.00469814604328609,0.0304138311027934,0.813726881076024
14,1.63786690796576,1.16303138370551,1.16362492811083,0.00303138370550782,0.00303138370550783,-1.04083408558608e-17,0.000814220806404318,0.000814220806404318,1.1608142208064,0.0022171628991035,0.73140292173342,3.72304868859188,0.0409569927125944,0.0100884885290384,0.037464734017696,0.00667374995966511,0.0047289521293725,0.0307909840580309,0.79999128605931
15,1.58053487455542,1.16179441843313,1.16231784400329,0.00179441843313222,0.00179441843313228,-6.76542155630955e-17,0.000670419806644982,0.000670419806644982,1.16067041980665,0.00112399862648723,0.626386023311886,2.67655939658484,0.0308526699193726,0.00915436922079412,0.0288098274057261,0.00605581014858501,0.00340902178801646,0.0227540172571411,0.804814296612348
16,1.54863542853042,1.16209101727728,1.16257419779135,0.00209101727728367,0.00209101727728386,-1.90385901488455e-16,0.00055604652968227,0.00055604652968227,1.16055604652968,0.0015349707476014,0.734078462324041,3.76050773750624,0.0325305375097221,0.00833701482608036,0.025877962409804,0.00551511281388992,0.00370799560156194,0.0203628495959141,0.811703213352333
17,1.51313505672791,1.16192594043464,1.16236495183,0.00192594043463812,0.00192594043463829,-1.69352379342236e-16,0.000464005686387082,0.000464005686387082,1.16046400568639,0.00146193474825104,0.759075785500984,4.15068282812263,0.0336292238197399,0.00761581977192116,0.0308254866272183,0.00503802693033543,0.00397389508811882,0.0257874596968828,0.779600351897833
18,1.47424442447887,1.16117001361108,1.16156135662467,0.00117001361108438,0.00117001361108446,-8.73866951023317e-17,0.000389177937644253,0.000389177937644253,1.16038917793764,0.000780835673440122,0.667373153647708,3.00637188779669,0.0256786247265462,0.00697475750155743,0.0231090652045425,0.0046139505893981,0.00291297710096475,0.0184951146151444,0.792193679094549
19,1.4522132373458,1.16161924150337,1.16198248399818,0.00161924150337334,0.0016192415033735,-1.6306400674182e-16,0.000327800379200206,0.000327800379200206,1.1603278003792,0.00129144112417313,0.79755930260106,4.93971821302981,0.0309959231800032,0.00640117547017935,0.0280707272521345,0.00423451386329629,0.00372588219769084,0.0238362133888382,0.775192433938
20,1.42532702622113,1.16099121909146,1.16132163885038,0.000991219091464046,0.000991219091463997,4.9439619065339e-17,0.000277061246623692,0.000277061246623692,1.16027706124662,0.000714157844840354,0.720484352037179,3.5776172364168,0.0232919323355952,0.00588495164193908,0.0206395510467776,0.00389302080980465,0.0026771919392362,0.0167465302369729,0.79804446080066
21,1.40328226055223,1.16088081693599,1.16118381874051,0.00088081693598796,0.000880816935988145,-1.85073310843276e-16,0.000234828428733207,0.000234828428733207,1.16023482842873,0.000645988507254753,0.733397010049751,3.75089566769905,0.0225136530747131,0.00541789198781693,0.0207092841905189,0.0035840509042646,0.00263732154147833,0.0171252332862543,0.772463630139599
22,1.38511948258958,1.16091801125738,1.16119826309654,0.000918011257377227,0.000918011257377202,2.54787510534094e-17,0.00019946374412578,0.00019946374412578,1.16019946374413,0.000718547513251447,0.782721897446388,4.60239659794182,0.0230531269314521,0.00499329230225134,0.0215225680654354,0.00330316917195546,0.00275558083021279,0.01821939889348,0.767599716026725
23,1.36371495895875,1.16054980718958,1.16080376362929,0.000549807189579976,0.000549807189580251,-2.74845250725075e-16,0.000169693466741165,0.000169693466741165,1.16016969346674,0.000380113722838811,0.691358225288393,3.24000210578881,0.0175820700228093,0.00460561432847406,0.0162393738128746,0.00304671193810799,0.00202346550598493,0.0131926618747666,0.775661149674986
24,1.34838353383994,1.16051050540686,1.1607453466924,0.000510505406859263,0.000510505406859302,-3.88144377749811e-17,0.000144516514442605,0.000144516514442605,1.16014451651444,0.000365988892416658,0.716914821075646,3.53250567126024,0.0159603289193494,0.00425024285251156,0.0130338097183305,0.00281162614041447,0.0017983363471388,0.010222183577916,0.818865880819452
25,1.33231848569497,1.16036704177501,1.16058198107991,0.000367041775012122,0.000367041775012483,-3.60985113329049e-16,0.000123138331832752,0.000123138331832752,1.16012313833183,0.000243903443179371,0.66451139838596,2.98072719963954,0.0133026817095649,0.00392330109462605,0.0110972739915798,0.00259534720653643,0.00146165079071552,0.0085019267850434,0.819426928189198
26,1.32041697372004,1.16043919880992,1.16063917102856,0.00043919880991794,0.000439198809918154,-2.14346769500384e-16,0.000104922602271694,0.000104922602271694,1.16010492260227,0.000334276207646246,0.761104538759343,4.18593134757226,0.0158548369918177,0.00362150870273174,0.0144589698607769,0.00239570511372594,0.00186983847896539,0.012063264747051,0.780902440398154
27,1.30827760723367,1.16045284313396,1.16063762408908,0.000452843133957881,0.000452843133958014,-1.32814766129474e-16,8.93555247455771e-05,8.93555247455771e-05,1.16008935552475,0.000363487609212304,0.802678857103113,5.06788064025437,0.0161486707448748,0.0033420713028296,0.0147791411514723,0.00221085132408659,0.00194168187579283,0.0125682898273857,0.773045840737659
28,1.29364787678547,1.16035492448028,1.16052154067067,0.000354924480284291,0.000354924480284483,-1.92012204747183e-16,7.60190722028723e-05,7.60190722028723e-05,1.1600760190722,0.000278905408081419,0.785816204782545,4.66888729366629,0.0144437349043401,0.00308259371720618,0.0120270484204275,0.00203920137656434,0.00175047951250559,0.0099878470438632,0.728985413709618
29,1.28312866531706,1.16026104495599,1.16041462948144,0.000261044955992773,0.0002610449559929,-1.27393755267047e-16,6.45707542666392e-05,6.45707542666392e-05,1.16006457075427,0.000196474201726134,0.75264507976769,4.04277383712774,0.0125538234527359,0.00284101113748783,0.0115321755552171,0.00187938935645742,0.00151163310687412,0.00965278619875965,0.720836939792808
30,1.27388158112015,1.16019312244645,1.16033523301979,0.000193122446447092,0.000193122446447208,-1.16090947618885e-16,5.4728147481223e-05,5.4728147481223e-05,1.16005472814748,0.000138394298965868,0.716614259563988,3.52875906339331,0.0103538950486081,0.00261553406308403,0.00977103512181496,0.00173023147102429,0.00122991737512482,0.00804080365079067,0.709157213716921
31,1.26569635851795,1.16024044300796,1.16037226290235,0.00024044300795989,0.000240443007959969,-7.93364939716268e-17,4.62569592004406e-05,4.62569592004406e-05,1.1600462569592,0.000194186048759449,0.807617781889681,5.19798560294468,0.0110493017481409,0.00240460389670629,0.00967199924252471,0.00159069667497394,0.0013104259321224,0.00808130256755077,0.790546803568565
32,1.25717037346721,1.16026516323962,1.1603862947524,0.000265163239618005,0.00026516323961831,-3.05690802532288e-16,3.89617378064566e-05,3.89617378064566e-05,1.16003896173781,0.000226201501811548,0.85306508601047,6.80573440885028,0.0124945828416401,0.00220685686572715,0.0114049595991631,0.00145988280367674,0.00154396310941396,0.00994507679548633,0.757853111474375
33,1.24721264505191,1.16014483843755,1.16025367319582,0.000144838437552641,0.00014483843755279,-1.48318857196017e-16,3.26785839299038e-05,3.26785839299038e-05,1.16003267858393,0.000112159853622737,0.774379063444213,4.43221278692254,0.00876475902031145,0.00202109450329221,0.00668551507156015,0.0013369970457915,0.00105885057570793,0.00534851802576865,0.701338678832549
34,1.2399390563753,1.16011063787038,1.16021042339352,0.000110637870383901,0.000110637870383953,-5.25295952569227e-17,2.72693883643464e-05,2.72693883643464e-05,1.16002726938836,8.33684820195542e-05,0.753525729754877,4.05721862572301,0.00743368832098299,0.00184625933864755,0.00674977277112873,0.0012213398618995,0.000871593827862246,0.00552843290922923,0.75356409043585
35,1.2323192737898,1.16012173770166,1.16021198462177,0.00012173770165802,0.000121737701657972,4.83283118385414e-17,2.26172446223422e-05,2.26172446223422e-05,1.16002261724462,9.9120457035678e-05,0.814213310138896,5.38251691091332,0.00879108493651166,0.00168141475483974,0.00842150837231503,0.00111229165994419,0.00111055822876249,0.00730921671237085,0.623867705248728
36,1.22629550461115,1.16009627511226,1.16017902414913,9.62751122550731e-05,9.62751122551853e-05,-1.12133609689313e-16,1.86227724068051e-05,1.86227724068051e-05,1.16001862277241,7.76523398482681e-05,0.806567118224017,5.16975185820843,0.00669910040921875,0.00152572820346569,0.00440126769706017,0.00100930169143084,0.000796063351176963,0.00366805085414967,0.759218282086524
37,1.21921528650266,1.16006562778462,1.16013956485802,6.56277846227127e-05,6.56277846228846e-05,-1.71873149393265e-16,1.5201152724423e-05,1.5201152724423e-05,1.16001520115272,5.04266318982897e-05,0.768373215524296,4.31728999849278,0.00540384330915379,0.0013784571413551,0.00395445591832226,0.000911878748242531,0.000639476716325682,0.00335330605881437,0.715209499664493
38,1.21307354831342,1.16006508786336,1.16013134843892,6.50878633563501e-05,6.50878633564451e-05,-9.49761103097302e-17,1.22797228420473e-05,1.22797228420473e-05,1.16001227972284,5.28081405143028e-05,0.811336212178038,5.30043423565565,0.00573135264914549,0.00123893718777665,0.00434949683705388,0.000819583328379926,0.000687221851343629,0.00352991350867395,0.758343864826731
39,1.20715796696195,1.16004283975966,1.16010173366867,4.2839759663682e-05,4.28397596638818e-05,-1.9977780280761e-16,9.79601456394672e-06,9.79601456394672e-06,1.16000979601456,3.30437450997353e-05,0.771333577946017,4.37318252071098,0.00512999244390028,0.00110657210361248,0.00483306745498027,0.000732021006971815,0.00062482916547355,0.00410104644800846,0.706461568079207
40,1.20269796376304,1.16007483421686,1.16012811312879,7.48342168579441e-05,7.48342168580615e-05,-1.17405542753024e-16,7.69614573954699e-06,7.69614573954699e-06,1.16000769614574,6.71380711183971e-05,0.897157395872046,9.72359664051125,0.0068344889620538,0.000980825273656513,0.00649203014642982,0.000648836801634108,0.000874028262187577,0.00584319334479571,0.706800398925496
41,1.19671354241473,1.16002941979054,1.16007527494382,2.94197905439386e-05,2.94197905440649e-05,-1.26248566722359e-16,5.9334948711796e-06,5.9334948711796e-06,1.16000593349487,2.3486295672759e-05,0.798316209548879,4.9582566737923,0.0033366206521876,0.000861212435405719,0.00248746515977966,0.000569710362410436,0.000396055719428354,0.00191775479736922,0.701524724955799
42,1.19163243665327,1.16004026773046,1.16007975794161,4.02677304602861e-05,4.02677304603202e-05,-3.40913820610911e-17,4.4676038760182e-06,4.4676038760182e-06,1.16000446760388,3.58001265842679e-05,0.889052503705806,9.01327234413967,0.00531946856745843,0.000747295446595439,0.00515144324952879,0.000494351848864083,0.000697293878080171,0.00465709140066471,0.571574005081043
43,1.18702866403874,1.16001384373193,1.16004761225731,1.38437319310292e-05,1.38437319310752e-05,-4.60548754081108e-17,3.26326568945638e-06,3.26326568945638e-06,1.16000326326569,1.05804662415728e-05,0.764278468716796,4.24229383949898,0.00254040771512469,0.000638676922380985,0.0022611640735139,0.000422498382459419,0.00030923573969051,0.00183866569105448,0.641060929374784
44,1.18275026330478,1.16000884444312,1.1600372712167,8.84444312232446e-06,8.84444312230872e-06,1.57412602917739e-17,2.28976236879084e-06,2.28976236879084e-06,1.16000228976237,6.55468075353362e-06,0.741107231159506,3.86260305561532,0.0016514127893954,0.000534995603812643,0.0011872816704149,0.000353910982709514,0.000187370326136401,0.000953968263403099,0.711943723683108
45,1.17870196004079,1.160015542699,1.16003890072067,1.55426989960628e-05,1.55426989962971e-05,-2.34343523319164e-16,1.52022631892286e-06,1.52022631892286e-06,1.16000152022632,1.40224726771399e-05,0.902190326190582,10.22393758258,0.00309066221136646,0.000435922343847339,0.00292548234646256,0.000288371911837381,0.000400536022702171,0.00263711043462518,0.638603255965907
46,1.17494965943151,1.16000933327095,1.16002800867865,9.33327094565506e-06,9.33327094570921e-06,-5.41491222520729e-17,9.31102698168255e-07,9.31102698168255e-07,1.1600009311027,8.4021682474868e-06,0.90023832977851,10.0238899146316,0.00201825914460673,0.000341156616924005,0.00176014503938526,0.000225682365785777,0.000250372837658211,0.00153446267359949,0.766423262679214
47,1.17048616457238,1.16000281100466,1.16001591519662,2.81100465704398e-06,2.81100465742352e-06,-3.7953894652218e-16,5.01695331142945e-07,5.01695331142945e-07,1.16000050169533,2.30930932590104e-06,0.821524546433686,5.60301139466466,0.000854006080625154,0.000250423474125067,0.000520773985802442,0.000165660459991687,0.000109086735998956,0.000400012407228451,0.4606742337389
48,1.16693162472438,1.16000256063586,1.16001122196597,2.56063586401289e-06,2.56063586433927e-06,-3.26373653038343e-16,2.13781826098527e-07,2.13781826098527e-07,1.16000021378183,2.34685403791437e-06,0.916512211242914,11.9777995667076,0.000961338565662664,0.000163470878942752,0.000547258102240378,0.000108139466939018,0.000122609468365212,0.00043911863530136,0.633914695358459
49,1.16334133562462,1.16000081082037,1.16000498647637,8.10820368846166e-07,8.10820368928519e-07,-8.23529900550362e-17,5.12862689849024e-08,5.12862689849024e-08,1.16000005128627,7.59534099861263e-07,0.936747680552371,15.8096969207266,0.000422207980254703,8.00673692780827e-05,0.00032042053148873,5.29662695211517e-05,5.64784235344975e-05,0.000267454261967578,0.372425450228686
50,1.16,1.16,1.16,-3.99680288865056e-15,1.96682203969837e-28,-3.99680288865076e-15,0,0,1.16,-3.99680288865056e-15,NA,NA,6.85937363289639e-15,0,3.88578058618805e-15,0,9.70061922102648e-16,3.88578058618805e-15,NA
