"k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48","k49","k50","k51","k52","k53","k54","k55"
0.766992501146208,0.722474659543585,0.717717794089292,0.753589166181886,0.785325329573578,0.796196043494,0.786730079483442,0.834598679134591,0.856721293743494,0.851035244488581,0.845984924115064,0.948821359164463,0.986612655711053,0.93477306342055,1.02045286094954,1.03506876580395,0.984785235816713,0.950648836841341,1.01923445362665,0.95284883997989,0.958841179864724,1.06909516272486,0.990377476211756,1.12766559232269,1.00129940497403,1.11357925853045,1.00436253641732,1.06424698076105,0.95638250713192,1.00026890538468,1.04758458372985,0.79457363334076,0.829572818152182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.771203680340749,0.760231056033002,0.736823992937206,0.730149461273988,0.707096456647892,0.682751348285914,0.692300262686977,0.629601116652434,0.644241370460753,0.690652932755124,0.642228303785772,0.730338376963204,0.693813380721774,0.670064289208527,0.759778326447151,0.693828738562627,0.641330724692586,0.749303313410084,0.692753489324682,0.786754102438505,0.769617324430989,0.788879608382181,0.721041443593398,0.662735137621609,0.852913677860441,0.806467486818749,0.845047631853007,0.966792999316667,0.88676008075642,0.861383159993267,0.992346639701912,0.968677443488531,0.928347075320991,0.929231539261161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.792329550097353,0.78274762580468,0.78305002219825,0.788461053778037,0.786262113382858,0.75791716667037,0.803813881240789,0.79633238328742,0.803186329010433,0.85865911852287,0.80108107496879,0.90624252351729,0.857744866590284,0.911445193952444,0.924427181261821,0.90940724839095,0.871165120011682,0.968397939867371,1.00310531370669,0.997107938972857,0.997059387153717,0.973223338373967,0.99232626621241,0.997475264480315,0.965807759686052,0.992029337112423,0.982896227915087,1.01901980246568,1.16246528912603,1.1219680440262,1.2510604228579,1.25664614632134,1.19552786880463,1.15609637120577,0.991945022966918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.627282302662814,0.619567494047247,0.585193662956416,0.550916539353869,0.570998667699798,0.535805305925498,0.535880548119261,0.513183307320077,0.563910001385955,0.554943551366768,0.51752881094792,0.490703286492787,0.459318484173457,0.487114587987392,0.544681617289265,0.505781762115525,0.479807269645713,0.47274535085204,0.525481580499813,0.53121554119066,0.390980672755103,0.572993115191381,0.472742844375995,0.609359868904938,0.558954562755266,0.470437028172408,0.471761525381415,0.550872127756626,0.500424623370516,0.42631624808588,0.447568885501099,0.366863394771862,0.405191526096752,0.836154615705068,0.547690960530655,0.369833471445238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.710419001753932,0.723068744281319,0.739361796755245,0.739723738643521,0.735449907309339,0.820741381213893,0.816759840382848,0.813516865343078,0.887114247016421,0.957115520487622,0.885785897087754,0.903581061261523,0.971293953365498,1.00601448182593,1.03487486442346,0.971250116130189,0.98982884518805,1.06490066701032,1.0143144974989,1.08226834580617,1.09151595413476,1.0800636546876,1.07827337401053,1.2033599440047,1.17954893835173,1.11168996648216,1.16285799035928,1.1097720440324,1.11917251658142,1.15812482222525,1.16816471540864,1.27543007718765,1.0567074800533,1.22874732353578,1.31648392297449,0.885309215833402,1.35558645934584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.603181031846724,0.555941061511386,0.499366705320555,0.496687706232273,0.457983253530365,0.44568115954704,0.409390153973918,0.412512871889495,0.414271569504119,0.386037945098918,0.338119107739924,0.340102227168674,0.231754024565764,0.254735893706837,0.30428014185204,0.293184292861051,0.230922482289087,0.151103438615544,0.198052978319937,0.249335378772062,0.212246552401826,0.101383156064482,0.18428100961571,0.160264280254007,0.225057505658103,0.266086953756801,0.216403751593958,0.135652245556931,0.178150381460565,0.186098683088985,0.300221531115061,0.117929579756521,0.121216626964016,0.1902311389502,0.017644890769298,-0.0358779220131492,0.157410591874581,0.127574640782291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.867040770559254,0.906741354700087,0.90272658498561,0.88187536752209,0.891749331885489,0.960591503391563,0.942638534457892,0.991978962080239,0.974885539777388,0.972510399694003,1.04773949139112,1.06470237955773,1.09579582961482,1.08080912813625,1.15598881424691,1.12357386362062,1.21917521625601,1.18495686730041,1.22427399607042,1.23170324116721,1.24062811278321,1.28484380866143,1.33646198622178,1.25249030672483,1.22495864873573,1.3186805999176,1.29791289681216,1.34313866432846,1.29496344627361,1.35133906200888,1.37624528664855,1.38279629168019,1.43089787809504,1.4077559256746,1.33292601426754,1.41344738632621,1.37686275149646,1.31190756245746,1.3478904869192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.928702458091375,0.946850477242508,0.947309433218469,0.939588503658962,0.966212523067978,1.03516301510183,1.00970762467845,1.08733926765723,1.0258602351182,1.05024474951329,1.05998860264434,1.06866489907547,1.03751552309544,1.08849167271788,1.04750436202879,1.06203689995015,1.0513771368328,1.03659944703976,1.00259757633651,1.06416777316698,1.03939304159697,1.06022211156276,0.977541450632991,1.09087281566874,1.04832826267213,1.0577310020852,1.03198213366699,0.969687937681717,1.00022558185988,1.04071114759486,1.01606937305156,0.980216961357254,1.08122423457652,0.999054524096562,1.07730854450489,1.07671737946889,1.09371357029665,0.937773969338894,0.963304575919183,1.06205068971787,1.13761436209706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.904377725002277,0.994702091895456,0.997568167368717,0.97892340094925,1.12794487336283,1.12607644714601,1.13763513982531,1.15065904314434,1.21943506065029,1.27149375103865,1.26983368948896,1.30255352515459,1.2990120246493,1.31159130125484,1.29216157618856,1.32728584326468,1.29446438558389,1.36517927042224,1.28520274753497,1.3972240065408,1.29968554596947,1.34003520919321,1.3517175753367,1.2747628629267,1.39612569596422,1.33616234431725,1.34842887222119,1.26963814058564,1.23094852641053,1.26430737622895,1.23494845625961,1.36763568772396,1.20432749796862,1.20156667401363,1.16524876004206,1.16266822354397,1.07965342703956,1.24763248941972,1.04068803511461,1.20773902369692,1.33098363523323,1.28351323605563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.855542420702722,0.868345048626187,0.85376993916197,0.874192231575681,0.909733871529599,0.922269485018484,0.933920876179484,0.946334685927283,0.961247687767562,0.956203108044818,0.931580410384373,0.966804792094917,0.893547141250562,0.903637186756859,0.968904336283166,0.909852341145504,0.919203291976615,0.843541561437798,0.832859698489124,0.784719295541606,0.800337152345672,0.821122632333512,0.835204411403568,0.801335513619874,0.806684898483121,0.748183800221241,0.729572479048896,0.714126416118295,0.692592935604608,0.663558641476521,0.72524668651263,0.653201157649476,0.686764904625672,0.665599219371,0.691296619950559,0.544992144885841,0.628677697261279,0.555426485618919,0.531928088202627,0.569594227708183,0.540941101523517,0.552917894932258,0.797156366165002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.898843683374991,0.923507951866062,0.923158327113215,0.926348886428111,0.949959695241291,0.987358797690744,0.989883804914761,1.01269415869859,0.991700138596834,1.03596218363912,1.04283688713197,1.04889427066166,1.04712596616683,1.05078941253343,1.05928594982576,1.07063368228179,1.07495845432313,1.04810764012613,1.09878702538865,1.04345246424262,1.11018247039356,1.11336045722002,1.13931426087141,1.09110512906464,1.1076636463859,1.11602181017338,1.08068043006896,1.08351890085276,1.07646182879422,1.07728417404425,1.0793874748732,1.10563477542722,1.08863329676608,1.16167923223485,1.10916107208053,1.213511951782,1.10278684537485,1.14922508446813,1.14584185621567,1.09752045980211,0.992687977617866,1.23376877136711,1.09154238624939,1.07253579522046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.923289346410533,0.931849052633327,0.904878399722923,0.907144024920358,0.906001730419704,0.91992486435072,0.939670973760184,0.968460994014838,0.931641264871405,0.934283648873441,0.957366683518764,0.979630379055417,0.961876552860748,0.959483442254047,0.968512962652244,0.975083674035194,0.935523383051147,0.924944033259354,0.979778002177198,0.930410997445074,0.98041910019873,0.960405062111435,0.981607249087859,1.06200456712818,0.941208235256326,1.01016093211699,0.948558798531177,0.950534783809615,0.96544630878337,0.977900574515007,0.95599449977941,0.949388628709061,0.996643901630669,0.908226965407428,1.00447498857695,1.04928958007832,1.05832910917914,0.900062934723099,0.953753027769121,1.00312228308851,0.915837852236896,1.062957960016,0.973275724453154,1.06906605841982,1.06639941604859,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.876722494274884,0.874075964675509,0.869514813523716,0.914847871476288,0.898877370268937,0.903251451132018,0.861096704215178,0.839476254414235,0.851984881401385,0.84224497679036,0.826396855833725,0.867682718595112,0.836573252949691,0.802569922597402,0.804141074741646,0.795925667193935,0.737260675675641,0.74433986807015,0.788780401225105,0.774294222338461,0.722827293351478,0.71164998660197,0.762975031350816,0.667381727926935,0.65879360903956,0.782957125975791,0.7038450603206,0.750729206147473,0.696523617717531,0.68074203184879,0.834670534054471,0.607247445576434,0.748242806951082,0.621508881837019,0.872575480460013,0.737689146748,0.691826548272964,0.74382072908826,0.788767328995345,0.755660922927543,0.823330664097329,0.757042696853318,0.86494196999526,0.909484003507829,0.950275327736892,0.685758813187985,NA,NA,NA,NA,NA,NA,NA,NA
