T_len,rho,R2_target,phi_f,phi_eta,phi_u,z,rmsfe_base,rmsfe_rs,rel_rmsfe,rmse_pooled_base,rmse_pooled_rs,bias_base,var_base,bias_rs,var_rs,Q_ols,Q_rs_bag,Q_rs_subavg,L_ols,L_rs_bag,L_rs_subavg
150,0.800000,0.300000,0.3,0.7,0.0,35,1.096886,1.106132,1.008429,1.111948,1.119373,0.000245,1.236183,0.000025,1.252971,0.672884,0.723119,0.774737,1.042292,0.958890,1.027387
150,0.800000,0.300000,0.3,0.7,0.0,36,1.096886,1.113030,1.014718,1.111948,1.126357,0.000245,1.236183,0.000022,1.268658,0.672884,0.717763,0.767953,1.042292,0.961005,1.028254
150,0.800000,0.300000,0.3,0.7,0.0,37,1.096886,1.120526,1.021551,1.111948,1.133935,0.000245,1.236183,0.000021,1.285788,0.672884,0.712588,0.761178,1.042292,0.963406,1.029150
150,0.800000,0.300000,0.3,0.7,0.0,38,1.096886,1.128067,1.028427,1.111948,1.141536,0.000245,1.236183,0.000019,1.303085,0.672884,0.707621,0.754403,1.042292,0.966138,1.030063
150,0.800000,0.300000,0.3,0.7,0.0,39,1.096886,1.136140,1.035786,1.111948,1.149651,0.000245,1.236183,0.000018,1.321680,0.672884,0.702883,0.747639,1.042292,0.969240,1.031011
150,0.800000,0.300000,0.3,0.7,0.0,40,1.096886,1.144594,1.043494,1.111948,1.158200,0.000245,1.236183,0.000017,1.341411,0.672884,0.698398,0.740897,1.042292,0.972759,1.032007
150,0.800000,0.300000,0.3,0.7,0.0,41,1.096886,1.153855,1.051936,1.111948,1.167603,0.000245,1.236183,0.000016,1.363280,0.672884,0.694149,0.734119,1.042292,0.976682,1.032974
150,0.800000,0.300000,0.3,0.7,0.0,42,1.096886,1.163683,1.060897,1.111948,1.177527,0.000245,1.236183,0.000017,1.386553,0.672884,0.690210,0.727382,1.042292,0.981125,1.034020
150,0.800000,0.300000,0.3,0.7,0.0,43,1.096886,1.174042,1.070341,1.111948,1.187987,0.000245,1.236183,0.000014,1.411299,0.672884,0.686566,0.720595,1.042292,0.986087,1.035014
150,0.800000,0.300000,0.3,0.7,0.0,44,1.096886,1.185301,1.080605,1.111948,1.199388,0.000245,1.236183,0.000014,1.438518,0.672884,0.683265,0.713816,1.042292,0.991652,1.036041
150,0.800000,0.300000,0.3,0.7,0.0,45,1.096886,1.196918,1.091196,1.111948,1.211179,0.000245,1.236183,0.000013,1.466941,0.672884,0.680343,0.707038,1.042292,0.997891,1.037092
150,0.800000,0.300000,0.3,0.7,0.0,46,1.096886,1.209719,1.102866,1.111948,1.224145,0.000245,1.236183,0.000014,1.498517,0.672884,0.677829,0.700234,1.042292,1.004872,1.038128
150,0.800000,0.300000,0.3,0.7,0.0,47,1.096886,1.223303,1.115250,1.111948,1.237913,0.000245,1.236183,0.000014,1.532415,0.672884,0.675770,0.693421,1.042292,1.012686,1.039171
150,0.800000,0.300000,0.3,0.7,0.0,48,1.096886,1.237947,1.128601,1.111948,1.252795,0.000245,1.236183,0.000015,1.569480,0.672884,0.674220,0.686592,1.042292,1.021444,1.040214
150,0.800000,0.300000,0.3,0.7,0.0,49,1.096886,1.253674,1.142939,1.111948,1.268780,0.000245,1.236183,0.000016,1.609787,0.672884,0.673234,0.679745,1.042292,1.031265,1.041252
150,0.800000,0.300000,0.3,0.7,0.0,50,1.096886,1.270610,1.158379,1.111948,1.286008,0.000245,1.236183,0.000018,1.653799,0.672884,0.672884,0.672884,1.042292,1.042292,1.042292
200,0.800000,0.300000,0.3,0.7,0.0,2,1.076503,1.054451,0.979515,1.090251,1.067844,0.000029,1.188619,0.000032,1.140258,0.767959,1.140630,1.215045,1.038070,1.146719,1.221531
200,0.800000,0.300000,0.3,0.7,0.0,3,1.076503,1.034755,0.961219,1.090251,1.047999,0.000029,1.188619,0.000037,1.098266,0.767959,1.089815,1.171862,1.038070,1.101513,1.184441
200,0.800000,0.300000,0.3,0.7,0.0,4,1.076503,1.020470,0.947950,1.090251,1.033564,0.000029,1.188619,0.000042,1.068212,0.767959,1.050948,1.136958,1.038070,1.067961,1.155364
200,0.800000,0.300000,0.3,0.7,0.0,5,1.076503,1.010704,0.938878,1.090251,1.023759,0.000029,1.188619,0.000048,1.048034,0.767959,1.021540,1.108065,1.038070,1.043708,1.132111
200,0.800000,0.300000,0.3,0.7,0.0,6,1.076503,1.003805,0.932468,1.090251,1.016793,0.000029,1.188619,0.000054,1.033814,0.767959,0.998678,1.083599,1.038070,1.025916,1.113154
200,0.800000,0.300000,0.3,0.7,0.0,7,1.076503,0.998968,0.927975,1.090251,1.011929,0.000029,1.188619,0.000061,1.023940,0.767959,0.980421,1.062611,1.038070,1.012685,1.097580
200,0.800000,0.300000,0.3,0.7,0.0,8,1.076503,0.995876,0.925103,1.090251,1.008805,0.000029,1.188619,0.000071,1.017616,0.767959,0.965388,1.044326,1.038070,1.002656,1.084643
200,0.800000,0.300000,0.3,0.7,0.0,9,1.076503,0.993944,0.923309,1.090251,1.006902,0.000029,1.188619,0.000074,1.013778,0.767959,0.952750,1.028292,1.038070,0.995018,1.073912
200,0.800000,0.300000,0.3,0.7,0.0,10,1.076503,0.992568,0.922030,1.090251,1.005511,0.000029,1.188619,0.000080,1.010973,0.767959,0.941791,1.014017,1.038070,0.989058,1.064910
200,0.800000,0.300000,0.3,0.7,0.0,11,1.076503,0.992018,0.921519,1.090251,1.004962,0.000029,1.188619,0.000086,1.009863,0.767959,0.932134,1.001256,1.038070,0.984406,1.057405
200,0.800000,0.300000,0.3,0.7,0.0,12,1.076503,0.991746,0.921267,1.090251,1.004670,0.000029,1.188619,0.000092,1.009269,0.767959,0.923433,0.989675,1.038070,0.980717,1.051070
200,0.800000,0.300000,0.3,0.7,0.0,13,1.076503,0.992123,0.921616,1.090251,1.005069,0.000029,1.188619,0.000098,1.010065,0.767959,0.915455,0.979070,1.038070,0.977758,1.045704
200,0.800000,0.300000,0.3,0.7,0.0,14,1.076503,0.992895,0.922334,1.090251,1.005835,0.000029,1.188619,0.000105,1.011599,0.767959,0.908068,0.969369,1.038070,0.975400,1.041248
200,0.800000,0.300000,0.3,0.7,0.0,15,1.076503,0.993561,0.922953,1.090251,1.006529,0.000029,1.188619,0.000106,1.012995,0.767959,0.901147,0.960375,1.038070,0.973519,1.037505
200,0.800000,0.300000,0.3,0.7,0.0,16,1.076503,0.994951,0.924243,1.090251,1.007891,0.000029,1.188619,0.000114,1.015731,0.767959,0.894554,0.951933,1.038070,0.971972,1.034319
200,0.800000,0.300000,0.3,0.7,0.0,17,1.076503,0.996019,0.925236,1.090251,1.008997,0.000029,1.188619,0.000115,1.017959,0.767959,0.888295,0.944037,1.038070,0.970772,1.031693
200,0.800000,0.300000,0.3,0.7,0.0,18,1.076503,0.997658,0.926758,1.090251,1.010633,0.000029,1.188619,0.000121,1.021257,0.767959,0.882270,0.936584,1.038070,0.969816,1.029522
200,0.800000,0.300000,0.3,0.7,0.0,19,1.076503,0.998949,0.927958,1.090251,1.011915,0.000029,1.188619,0.000119,1.023852,0.767959,0.876460,0.929501,1.038070,0.969085,1.027735
200,0.800000,0.300000,0.3,0.7,0.0,20,1.076503,1.000974,0.929838,1.090251,1.013966,0.000029,1.188619,0.000133,1.027995,0.767959,0.870816,0.922705,1.038070,0.968531,1.026247
200,0.800000,0.300000,0.3,0.7,0.0,21,1.076503,1.002763,0.931500,1.090251,1.015784,0.000029,1.188619,0.000130,1.031688,0.767959,0.865363,0.916242,1.038070,0.968184,1.025113
200,0.800000,0.300000,0.3,0.7,0.0,22,1.076503,1.004813,0.933405,1.090251,1.017882,0.000029,1.188619,0.000131,1.035953,0.767959,0.860025,0.909972,1.038070,0.967963,1.024183
200,0.800000,0.300000,0.3,0.7,0.0,23,1.076503,1.007006,0.935442,1.090251,1.020076,0.000029,1.188619,0.000134,1.040420,0.767959,0.854824,0.903921,1.038070,0.967893,1.023489
200,0.800000,0.300000,0.3,0.7,0.0,24,1.076503,1.009275,0.937550,1.090251,1.022351,0.000029,1.188619,0.000136,1.045066,0.767959,0.849760,0.898055,1.038070,0.967980,1.022999
200,0.800000,0.300000,0.3,0.7,0.0,25,1.076503,1.011831,0.939924,1.090251,1.024957,0.000029,1.188619,0.000139,1.050398,0.767959,0.844818,0.892362,1.038070,0.968206,1.022700
200,0.800000,0.300000,0.3,0.7,0.0,26,1.076503,1.014270,0.942190,1.090251,1.027403,0.000029,1.188619,0.000137,1.055421,0.767959,0.839950,0.886748,1.038070,0.968521,1.022489
200,0.800000,0.300000,0.3,0.7,0.0,27,1.076503,1.017113,0.944831,1.090251,1.030269,0.000029,1.188619,0.000139,1.061315,0.767959,0.835232,0.881302,1.038070,0.969014,1.022471
200,0.800000,0.300000,0.3,0.7,0.0,28,1.076503,1.019818,0.947343,1.090251,1.032948,0.000029,1.188619,0.000142,1.066840,0.767959,0.830595,0.875937,1.038070,0.969608,1.022546
200,0.800000,0.300000,0.3,0.7,0.0,29,1.076503,1.023024,0.950322,1.090251,1.036182,0.000029,1.188619,0.000144,1.073529,0.767959,0.826095,0.870678,1.038070,0.970369,1.022747
200,0.800000,0.300000,0.3,0.7,0.0,30,1.076503,1.026198,0.953270,1.090251,1.039409,0.000029,1.188619,0.000140,1.080232,0.767959,0.821686,0.865473,1.038070,0.971248,1.023014
200,0.800000,0.300000,0.3,0.7,0.0,31,1.076503,1.029818,0.956633,1.090251,1.043022,0.000029,1.188619,0.000142,1.087752,0.767959,0.817389,0.860344,1.038070,0.972272,1.023375
200,0.800000,0.300000,0.3,0.7,0.0,32,1.076503,1.033354,0.959918,1.090251,1.046552,0.000029,1.188619,0.000141,1.095131,0.767959,0.813217,0.855275,1.038070,0.973458,1.023813
200,0.800000,0.300000,0.3,0.7,0.0,33,1.076503,1.037218,0.963507,1.090251,1.050448,0.000029,1.188619,0.000136,1.103306,0.767959,0.809157,0.850241,1.038070,0.974794,1.024298
200,0.800000,0.300000,0.3,0.7,0.0,34,1.076503,1.041096,0.967110,1.090251,1.054368,0.000029,1.188619,0.000132,1.111560,0.767959,0.805228,0.845272,1.038070,0.976307,1.024869
200,0.800000,0.300000,0.3,0.7,0.0,35,1.076503,1.045329,0.971042,1.090251,1.058610,0.000029,1.188619,0.000138,1.120518,0.767959,0.801433,0.840333,1.038070,0.978002,1.025484
200,0.800000,0.300000,0.3,0.7,0.0,36,1.076503,1.049760,0.975158,1.090251,1.063047,0.000029,1.188619,0.000134,1.129936,0.767959,0.797768,0.835415,1.038070,0.979878,1.026131
200,0.800000,0.300000,0.3,0.7,0.0,37,1.076503,1.054652,0.979702,1.090251,1.067953,0.000029,1.188619,0.000128,1.140396,0.767959,0.794266,0.830540,1.038070,0.981982,1.026841
200,0.800000,0.300000,0.3,0.7,0.0,38,1.076503,1.059522,0.984226,1.090251,1.072864,0.000029,1.188619,0.000126,1.150912,0.767959,0.790908,0.825684,1.038070,0.984293,1.027584
200,0.800000,0.300000,0.3,0.7,0.0,39,1.076503,1.064786,0.989116,1.090251,1.078165,0.000029,1.188619,0.000120,1.162319,0.767959,0.787709,0.820835,1.038070,0.986833,1.028345
200,0.800000,0.300000,0.3,0.7,0.0,40,1.076503,1.070350,0.994284,1.090251,1.083744,0.000029,1.188619,0.000120,1.174381,0.767959,0.784698,0.816015,1.038070,0.989645,1.029154
200,0.800000,0.300000,0.3,0.7,0.0,41,1.076503,1.076180,0.999700,1.090251,1.089613,0.000029,1.188619,0.000111,1.187144,0.767959,0.781862,0.811188,1.038070,0.992718,1.029965
200,0.800000,0.300000,0.3,0.7,0.0,42,1.076503,1.082347,1.005429,1.090251,1.095819,0.000029,1.188619,0.000105,1.200714,0.767959,0.779236,0.806375,1.038070,0.996099,1.030804
200,0.800000,0.300000,0.3,0.7,0.0,43,1.076503,1.088755,1.011382,1.090251,1.102249,0.000029,1.188619,0.000098,1.214855,0.767959,0.776830,0.801571,1.038070,0.999812,1.031666
200,0.800000,0.300000,0.3,0.7,0.0,44,1.076503,1.095705,1.017838,1.090251,1.109259,0.000029,1.188619,0.000093,1.230362,0.767959,0.774664,0.796780,1.038070,1.003886,1.032557
200,0.800000,0.300000,0.3,0.7,0.0,45,1.076503,1.103093,1.024700,1.090251,1.116695,0.000029,1.188619,0.000083,1.246924,0.767959,0.772753,0.791979,1.038070,1.008349,1.033447
200,0.800000,0.300000,0.3,0.7,0.0,46,1.076503,1.111015,1.032060,1.090251,1.124672,0.000029,1.188619,0.000078,1.264810,0.767959,0.771119,0.787177,1.038070,1.013239,1.034348
200,0.800000,0.300000,0.3,0.7,0.0,47,1.076503,1.119223,1.039684,1.090251,1.132968,0.000029,1.188619,0.000066,1.283552,0.767959,0.769796,0.782385,1.038070,1.018610,1.035276
200,0.800000,0.300000,0.3,0.7,0.0,48,1.076503,1.128050,1.047884,1.090251,1.141855,0.000029,1.188619,0.000058,1.303773,0.767959,0.768804,0.777583,1.038070,1.024499,1.036202
200,0.800000,0.300000,0.3,0.7,0.0,49,1.076503,1.137435,1.056602,1.090251,1.151329,0.000029,1.188619,0.000049,1.325508,0.767959,0.768179,0.772772,1.038070,1.030964,1.037131
200,0.800000,0.300000,0.3,0.7,0.0,50,1.076503,1.147301,1.065767,1.090251,1.161313,0.000029,1.188619,0.000040,1.348607,0.767959,0.767959,0.767959,1.038070,1.038070,1.038070
300,0.800000,0.300000,0.3,0.7,0.0,2,1.078355,1.058379,0.981476,1.091173,1.070743,0.000023,1.190636,0.000017,1.146473,0.845600,1.150420,1.223393,1.018690,1.154423,1.227650
300,0.800000,0.300000,0.3,0.7,0.0,3,1.078355,1.040767,0.965144,1.091173,1.052758,0.000023,1.190636,0.000011,1.108288,0.845600,1.102046,1.181896,1.018690,1.109742,1.190150
300,0.800000,0.300000,0.3,0.7,0.0,4,1.078355,1.027800,0.953119,1.091173,1.039492,0.000023,1.190636,0.000008,1.080537,0.845600,1.065300,1.148744,1.018690,1.076499,1.160820
300,0.800000,0.300000,0.3,0.7,0.0,5,1.078355,1.018674,0.944656,1.091173,1.030251,0.000023,1.190636,0.000004,1.061413,0.845600,1.037668,1.121440,1.018690,1.052263,1.137214
300,0.800000,0.300000,0.3,0.7,0.0,6,1.078355,1.012201,0.938653,1.091173,1.023677,0.000023,1.190636,0.000002,1.047913,0.845600,1.016281,1.098287,1.018690,1.034212,1.117665
300,0.800000,0.300000,0.3,0.7,0.0,7,1.078355,1.007858,0.934625,1.091173,1.019261,0.000023,1.190636,0.000001,1.038892,0.845600,0.999498,1.078573,1.018690,1.020735,1.101490
300,0.800000,0.300000,0.3,0.7,0.0,8,1.078355,1.004595,0.931600,1.091173,1.015950,0.000023,1.190636,0.000001,1.032154,0.845600,0.985960,1.061545,1.018690,1.010487,1.087953
300,0.800000,0.300000,0.3,0.7,0.0,9,1.078355,1.002612,0.929761,1.091173,1.013947,0.000023,1.190636,0.000001,1.028087,0.845600,0.974790,1.046680,1.018690,1.002603,1.076544
300,0.800000,0.300000,0.3,0.7,0.0,10,1.078355,1.001159,0.928413,1.091173,1.012501,0.000023,1.190636,0.000000,1.025158,0.845600,0.965367,1.033587,1.018690,0.996465,1.066883
300,0.800000,0.300000,0.3,0.7,0.0,11,1.078355,1.000566,0.927864,1.091173,1.011922,0.000023,1.190636,0.000000,1.023987,0.845600,0.957246,1.021958,1.018690,0.991632,1.058668
300,0.800000,0.300000,0.3,0.7,0.0,12,1.078355,1.000366,0.927678,1.091173,1.011728,0.000023,1.190636,0.000000,1.023593,0.845600,0.950070,1.011479,1.018690,0.987746,1.051590
300,0.800000,0.300000,0.3,0.7,0.0,13,1.078355,1.000413,0.927722,1.091173,1.011800,0.000023,1.190636,0.000000,1.023739,0.845600,0.943734,1.002126,1.018690,0.984709,1.045636
300,0.800000,0.300000,0.3,0.7,0.0,14,1.078355,1.000762,0.928045,1.091173,1.012184,0.000023,1.190636,0.000000,1.024516,0.845600,0.937929,0.993518,1.018690,0.982206,1.040418
300,0.800000,0.300000,0.3,0.7,0.0,15,1.078355,1.001146,0.928402,1.091173,1.012578,0.000023,1.190636,0.000000,1.025315,0.845600,0.932642,0.985711,1.018690,0.980229,1.036005
300,0.800000,0.300000,0.3,0.7,0.0,16,1.078355,1.001942,0.929139,1.091173,1.013390,0.000023,1.190636,0.000001,1.026959,0.845600,0.927715,0.978499,1.018690,0.978617,1.032187
300,0.800000,0.300000,0.3,0.7,0.0,17,1.078355,1.002915,0.930042,1.091173,1.014394,0.000023,1.190636,0.000001,1.028994,0.845600,0.923107,0.971809,1.018690,0.977330,1.028893
300,0.800000,0.300000,0.3,0.7,0.0,18,1.078355,1.003757,0.930823,1.091173,1.015272,0.000023,1.190636,0.000002,1.030775,0.845600,0.918763,0.965601,1.018690,0.976315,1.026088
300,0.800000,0.300000,0.3,0.7,0.0,19,1.078355,1.005012,0.931987,1.091173,1.016539,0.000023,1.190636,0.000002,1.033350,0.845600,0.914623,0.959756,1.018690,0.975511,1.023649
300,0.800000,0.300000,0.3,0.7,0.0,20,1.078355,1.006197,0.933086,1.091173,1.017771,0.000023,1.190636,0.000003,1.035856,0.845600,0.910679,0.954265,1.018690,0.974910,1.021570
300,0.800000,0.300000,0.3,0.7,0.0,21,1.078355,1.007456,0.934253,1.091173,1.019063,0.000023,1.190636,0.000003,1.038487,0.845600,0.906890,0.949072,1.018690,0.974471,1.019797
300,0.800000,0.300000,0.3,0.7,0.0,22,1.078355,1.008835,0.935531,1.091173,1.020437,0.000023,1.190636,0.000004,1.041288,0.845600,0.903245,0.944122,1.018690,0.974184,1.018272
300,0.800000,0.300000,0.3,0.7,0.0,23,1.078355,1.010401,0.936984,1.091173,1.022066,0.000023,1.190636,0.000005,1.044614,0.845600,0.899725,0.939401,1.018690,0.974031,1.016983
300,0.800000,0.300000,0.3,0.7,0.0,24,1.078355,1.011796,0.938278,1.091173,1.023486,0.000023,1.190636,0.000005,1.047518,0.845600,0.896334,0.934889,1.018690,0.974016,1.015913
300,0.800000,0.300000,0.3,0.7,0.0,25,1.078355,1.013382,0.939749,1.091173,1.025094,0.000023,1.190636,0.000006,1.050811,0.845600,0.893056,0.930552,1.018690,0.974124,1.015024
300,0.800000,0.300000,0.3,0.7,0.0,26,1.078355,1.015041,0.941287,1.091173,1.026805,0.000023,1.190636,0.000007,1.054322,0.845600,0.889870,0.926354,1.018690,0.974335,1.014282
300,0.800000,0.300000,0.3,0.7,0.0,27,1.078355,1.016994,0.943098,1.091173,1.028774,0.000023,1.190636,0.000008,1.058367,0.845600,0.886783,0.922297,1.018690,0.974655,1.013689
300,0.800000,0.300000,0.3,0.7,0.0,28,1.078355,1.018632,0.944617,1.091173,1.030450,0.000023,1.190636,0.000009,1.061818,0.845600,0.883794,0.918362,1.018690,0.975086,1.013226
300,0.800000,0.300000,0.3,0.7,0.0,29,1.078355,1.020520,0.946367,1.091173,1.032384,0.000023,1.190636,0.000011,1.065806,0.845600,0.880886,0.914518,1.018690,0.975610,1.012860
300,0.800000,0.300000,0.3,0.7,0.0,30,1.078355,1.022653,0.948346,1.091173,1.034540,0.000023,1.190636,0.000013,1.070261,0.845600,0.878094,0.910802,1.018690,0.976267,1.012633
300,0.800000,0.300000,0.3,0.7,0.0,31,1.078355,1.024707,0.950250,1.091173,1.036645,0.000023,1.190636,0.000014,1.074618,0.845600,0.875366,0.907136,1.018690,0.977001,1.012460
300,0.800000,0.300000,0.3,0.7,0.0,32,1.078355,1.026861,0.952248,1.091173,1.038837,0.000023,1.190636,0.000016,1.079166,0.845600,0.872746,0.903556,1.018690,0.977861,1.012383
300,0.800000,0.300000,0.3,0.7,0.0,33,1.078355,1.029032,0.954261,1.091173,1.041065,0.000023,1.190636,0.000016,1.083801,0.845600,0.870212,0.900043,1.018690,0.978825,1.012380
300,0.800000,0.300000,0.3,0.7,0.0,34,1.078355,1.031341,0.956403,1.091173,1.043403,0.000023,1.190636,0.000018,1.088673,0.845600,0.867771,0.896584,1.018690,0.979901,1.012439
300,0.800000,0.300000,0.3,0.7,0.0,35,1.078355,1.033775,0.958660,1.091173,1.045880,0.000023,1.190636,0.000020,1.093845,0.845600,0.865432,0.893189,1.018690,0.981101,1.012570
300,0.800000,0.300000,0.3,0.7,0.0,36,1.078355,1.036338,0.961036,1.091173,1.048507,0.000023,1.190636,0.000022,1.099345,0.845600,0.863187,0.889831,1.018690,0.982418,1.012745
300,0.800000,0.300000,0.3,0.7,0.0,37,1.078355,1.038862,0.963377,1.091173,1.051055,0.000023,1.190636,0.000023,1.104694,0.845600,0.861051,0.886519,1.018690,0.983870,1.012973
300,0.800000,0.300000,0.3,0.7,0.0,38,1.078355,1.041573,0.965891,1.091173,1.053827,0.000023,1.190636,0.000026,1.110525,0.845600,0.859016,0.883241,1.018690,0.985450,1.013242
300,0.800000,0.300000,0.3,0.7,0.0,39,1.078355,1.044434,0.968544,1.091173,1.056740,0.000023,1.190636,0.000027,1.116673,0.845600,0.857097,0.879994,1.018690,0.987176,1.013549
300,0.800000,0.300000,0.3,0.7,0.0,40,1.078355,1.047480,0.971369,1.091173,1.059828,0.000023,1.190636,0.000029,1.123207,0.845600,0.855298,0.876785,1.018690,0.989054,1.013902
300,0.800000,0.300000,0.3,0.7,0.0,41,1.078355,1.050480,0.974151,1.091173,1.062894,0.000023,1.190636,0.000032,1.129711,0.845600,0.853621,0.873590,1.018690,0.991088,1.014274
300,0.800000,0.300000,0.3,0.7,0.0,42,1.078355,1.053762,0.977194,1.091173,1.066246,0.000023,1.190636,0.000033,1.136847,0.845600,0.852075,0.870422,1.018690,0.993293,1.014682
300,0.800000,0.300000,0.3,0.7,0.0,43,1.078355,1.057148,0.980334,1.091173,1.069703,0.000023,1.190636,0.000036,1.144230,0.845600,0.850671,0.867279,1.018690,0.995681,1.015122
300,0.800000,0.300000,0.3,0.7,0.0,44,1.078355,1.060669,0.983599,1.091173,1.073288,0.000023,1.190636,0.000037,1.151909,0.845600,0.849410,0.864141,1.018690,0.998257,1.015571
300,0.800000,0.300000,0.3,0.7,0.0,45,1.078355,1.064486,0.987139,1.091173,1.077142,0.000023,1.190636,0.000040,1.160195,0.845600,0.848309,0.861023,1.018690,1.001042,1.016048
300,0.800000,0.300000,0.3,0.7,0.0,46,1.078355,1.068425,0.990792,1.091173,1.081170,0.000023,1.190636,0.000042,1.168887,0.845600,0.847378,0.857922,1.018690,1.004053,1.016547
300,0.800000,0.300000,0.3,0.7,0.0,47,1.078355,1.072488,0.994559,1.091173,1.085303,0.000023,1.190636,0.000045,1.177838,0.845600,0.846626,0.854824,1.018690,1.007300,1.017056
300,0.800000,0.300000,0.3,0.7,0.0,48,1.078355,1.076831,0.998587,1.091173,1.089725,0.000023,1.190636,0.000048,1.187452,0.845600,0.846070,0.851745,1.018690,1.010810,1.017591
300,0.800000,0.300000,0.3,0.7,0.0,49,1.078355,1.081324,1.002753,1.091173,1.094303,0.000023,1.190636,0.000051,1.197449,0.845600,0.845722,0.848670,1.018690,1.014598,1.018134
300,0.800000,0.300000,0.3,0.7,0.0,50,1.078355,1.086114,1.007195,1.091173,1.099183,0.000023,1.190636,0.000054,1.208150,0.845600,0.845600,0.845600,1.018690,1.018690,1.018690
500,0.800000,0.300000,0.3,0.7,0.0,2,1.094788,1.073859,0.980883,1.109029,1.087793,0.000161,1.229785,0.000114,1.183180,0.903151,1.156216,1.226790,1.003860,1.158588,1.229306
500,0.800000,0.300000,0.3,0.7,0.0,3,1.094788,1.054840,0.963510,1.109029,1.068573,0.000161,1.229785,0.000077,1.141772,0.903151,1.111491,1.187723,1.003860,1.116061,1.192606
500,0.800000,0.300000,0.3,0.7,0.0,4,1.094788,1.040718,0.950611,1.109029,1.054347,0.000161,1.229785,0.000052,1.111596,0.903151,1.077673,1.156968,1.003860,1.084333,1.164118
500,0.800000,0.300000,0.3,0.7,0.0,5,1.094788,1.030310,0.941104,1.109029,1.043901,0.000161,1.229785,0.000037,1.089693,0.903151,1.052017,1.131518,1.003860,1.060704,1.140861
500,0.800000,0.300000,0.3,0.7,0.0,6,1.094788,1.022591,0.934053,1.109029,1.036128,0.000161,1.229785,0.000027,1.073534,0.903151,1.032394,1.110156,1.003860,1.043072,1.121638
500,0.800000,0.300000,0.3,0.7,0.0,7,1.094788,1.016702,0.928675,1.109029,1.030258,0.000161,1.229785,0.000019,1.061412,0.903151,1.017018,1.091898,1.003860,1.029666,1.105478
500,0.800000,0.300000,0.3,0.7,0.0,8,1.094788,1.012362,0.924710,1.109029,1.025909,0.000161,1.229785,0.000016,1.052473,0.903151,1.004792,1.076197,1.003860,1.019402,1.091845
500,0.800000,0.300000,0.3,0.7,0.0,9,1.094788,1.009284,0.921899,1.109029,1.022860,0.000161,1.229785,0.000012,1.046229,0.903151,0.994845,1.062520,1.003860,1.011411,1.080213
500,0.800000,0.300000,0.3,0.7,0.0,10,1.094788,1.006680,0.919520,1.109029,1.020278,0.000161,1.229785,0.000010,1.040957,0.903151,0.986609,1.050527,1.003860,1.005130,1.070248
500,0.800000,0.300000,0.3,0.7,0.0,11,1.094788,1.004855,0.917853,1.109029,1.018465,0.000161,1.229785,0.000008,1.037262,0.903151,0.979644,1.039903,1.003860,1.000120,1.061638
500,0.800000,0.300000,0.3,0.7,0.0,12,1.094788,1.003400,0.916525,1.109029,1.017041,0.000161,1.229785,0.000007,1.034365,0.903151,0.973692,1.030491,1.003860,0.996126,1.054234
500,0.800000,0.300000,0.3,0.7,0.0,13,1.094788,1.002535,0.915734,1.109029,1.016184,0.000161,1.229785,0.000007,1.032624,0.903151,0.968509,1.022080,1.003860,0.992903,1.047824
500,0.800000,0.300000,0.3,0.7,0.0,14,1.094788,1.002023,0.915266,1.109029,1.015681,0.000161,1.229785,0.000006,1.031602,0.903151,0.963884,1.014465,1.003860,0.990240,1.042204
500,0.800000,0.300000,0.3,0.7,0.0,15,1.094788,1.001662,0.914937,1.109029,1.015336,0.000161,1.229785,0.000006,1.030900,0.903151,0.959758,1.007587,1.003860,0.988079,1.037320
500,0.800000,0.300000,0.3,0.7,0.0,16,1.094788,1.001562,0.914845,1.109029,1.015248,0.000161,1.229785,0.000007,1.030723,0.903151,0.955994,1.001292,1.003860,0.986283,1.033016
500,0.800000,0.300000,0.3,0.7,0.0,17,1.094788,1.001360,0.914661,1.109029,1.015043,0.000161,1.229785,0.000006,1.030305,0.903151,0.952539,0.995538,1.003860,0.984799,1.029254
500,0.800000,0.300000,0.3,0.7,0.0,18,1.094788,1.001551,0.914836,1.109029,1.015267,0.000161,1.229785,0.000007,1.030760,0.903151,0.949346,0.990232,1.003860,0.983580,1.025940
500,0.800000,0.300000,0.3,0.7,0.0,19,1.094788,1.001719,0.914989,1.109029,1.015432,0.000161,1.229785,0.000007,1.031095,0.903151,0.946347,0.985307,1.003860,0.982556,1.023007
500,0.800000,0.300000,0.3,0.7,0.0,20,1.094788,1.002011,0.915256,1.109029,1.015708,0.000161,1.229785,0.000008,1.031655,0.903151,0.943551,0.980734,1.003860,0.981740,1.020429
500,0.800000,0.300000,0.3,0.7,0.0,21,1.094788,1.002522,0.915723,1.109029,1.016251,0.000161,1.229785,0.000008,1.032759,0.903151,0.940903,0.976470,1.003860,0.981075,1.018161
500,0.800000,0.300000,0.3,0.7,0.0,22,1.094788,1.003006,0.916165,1.109029,1.016732,0.000161,1.229785,0.000010,1.033733,0.903151,0.938385,0.972440,1.003860,0.980543,1.016128
500,0.800000,0.300000,0.3,0.7,0.0,23,1.094788,1.003492,0.916609,1.109029,1.017241,0.000161,1.229785,0.000012,1.034767,0.903151,0.936003,0.968666,1.003860,0.980151,1.014354
500,0.800000,0.300000,0.3,0.7,0.0,24,1.094788,1.004203,0.917258,1.109029,1.017933,0.000161,1.229785,0.000013,1.036176,0.903151,0.933716,0.965076,1.003860,0.979856,1.012767
